Date,rtu_power,out_temp_F,office_zone_temps_avg_F,rtu_cooling_pid,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm,jci_vavs_air_flow_cfm
6/13/2022 2:01,,,,0,0.0319,69.7,,
6/13/2022 2:01,358,,,,,,,
6/13/2022 2:02,,,,,,,0,326
6/13/2022 2:02,,57.5,,,,,,
6/13/2022 2:02,,,73.4,,,,,
6/13/2022 2:02,,,,0,0.0319,69.6,,
6/13/2022 2:02,361,,,,,,,
6/13/2022 2:03,,,,,,,0,333
6/13/2022 2:03,,57.4,,,,,,
6/13/2022 2:03,,,73.4,,,,,
6/13/2022 2:03,,,,0,0.0319,69.6,,
6/13/2022 2:03,361,,,,,,,
6/13/2022 2:04,,,,,,,0,334
6/13/2022 2:04,,57.4,,,,,,
6/13/2022 2:04,,,73.4,,,,,
6/13/2022 2:04,,,,0,0.0318,69.6,,
6/13/2022 2:04,361,,,,,,,
6/13/2022 2:05,,,,,,,0,327
6/13/2022 2:05,,57.4,,,,,,
6/13/2022 2:05,,,73.4,,,,,
6/13/2022 2:05,,,,0,0.0319,69.6,,
6/13/2022 2:05,360,,,,,,,
6/13/2022 2:06,,,,,,,0,333
6/13/2022 2:06,,57.4,,,,,,
6/13/2022 2:06,,,73.4,,,,,
6/13/2022 2:06,,,,0,0.0317,69.5,,
6/13/2022 2:06,357,,,,,,,
6/13/2022 2:07,,,,,,,0,347
6/13/2022 2:07,,57.3,,,,,,
6/13/2022 2:07,,,73.4,,,,,
6/13/2022 2:07,,,,0,0.0319,69.5,,
6/13/2022 2:07,360,,,,,,,
6/13/2022 2:08,,,,,,,0,328
6/13/2022 2:08,,57.3,,,,,,
6/13/2022 2:08,,,73.4,,,,,
6/13/2022 2:08,,,,0,0.0319,69.5,,
6/13/2022 2:08,358,,,,,,,
6/13/2022 2:09,,,,,,,0,333
6/13/2022 2:09,,57.3,,,,,,
6/13/2022 2:09,,,73.4,,,,,
6/13/2022 2:09,,,,0,0.0317,69.5,,
6/13/2022 2:09,359,,,,,,,
6/13/2022 2:10,,,,,,,0,327
6/13/2022 2:10,,57.3,,,,,,
6/13/2022 2:10,,,73.4,,,,,
6/13/2022 2:10,,,,0,0.0318,69.4,,
6/13/2022 2:10,357,,,,,,,
6/13/2022 2:11,,,,,,,0,327
6/13/2022 2:11,,57.3,,,,,,
6/13/2022 2:11,,,73.4,,,,,
6/13/2022 2:11,,,,0,0.0317,69.4,,
6/13/2022 2:11,358,,,,,,,
6/13/2022 2:12,,,,,,,0,334
6/13/2022 2:12,,57.2,,,,,,
6/13/2022 2:12,,,73.4,,,,,
6/13/2022 2:12,,,,0,0.0319,69.4,,
6/13/2022 2:12,358,,,,,,,
6/13/2022 2:13,,,,,,,0,326
6/13/2022 2:13,,57.2,,,,,,
6/13/2022 2:13,,,73.4,,,,,
6/13/2022 2:13,,,,0,0.0319,69.3,,
6/13/2022 2:13,359,,,,,,,
6/13/2022 2:14,,,,,,,0,326
6/13/2022 2:14,,57.2,,,,,,
6/13/2022 2:14,,,73.4,,,,,
6/13/2022 2:14,,,,0,0.0319,69.3,,
6/13/2022 2:14,358,,,,,,,
6/13/2022 2:15,,,,,,,0,332
6/13/2022 2:15,,57.2,,,,,,
6/13/2022 2:15,,,73.4,,,,,
6/13/2022 2:15,,,,0,0.0319,69.3,,
6/13/2022 2:15,359,,,,,,,
6/13/2022 2:16,,,,,,,0,328
6/13/2022 2:16,,57.2,,,,,,
6/13/2022 2:16,,,73.3,,,,,
6/13/2022 2:16,,,,0,0.0317,69.2,,
6/13/2022 2:16,360,,,,,,,
6/13/2022 2:17,,,,,,,0,328
6/13/2022 2:17,,57.1,,,,,,
6/13/2022 2:17,,,73.3,,,,,
6/13/2022 2:17,,,,0,0.0319,69.2,,
6/13/2022 2:17,357,,,,,,,
6/13/2022 2:18,,,,,,,0,328
6/13/2022 2:18,,57.1,,,,,,
6/13/2022 2:18,,,73.3,,,,,
6/13/2022 2:18,,,,0,0.0317,69.1,,
6/13/2022 2:18,357,,,,,,,
6/13/2022 2:19,,,,,,,0,327
6/13/2022 2:19,,57.1,,,,,,
6/13/2022 2:19,,,73.3,,,,,
6/13/2022 2:19,,,,0,0.0317,69.1,,
6/13/2022 2:19,356,,,,,,,
6/13/2022 2:20,,,,,,,0,335
6/13/2022 2:20,,57.1,,,,,,
6/13/2022 2:20,,,73.3,,,,,
6/13/2022 2:20,,,,0,0.0317,69.1,,
6/13/2022 2:20,356,,,,,,,
6/13/2022 2:21,,,,,,,0,336
6/13/2022 2:21,,57.1,,,,,,
6/13/2022 2:21,,,73.3,,,,,
6/13/2022 2:21,,,,0,0.0317,69.1,,
6/13/2022 2:21,357,,,,,,,
6/13/2022 2:22,,,,,,,0,333
6/13/2022 2:22,,57.1,,,,,,
6/13/2022 2:22,,,73.3,,,,,
6/13/2022 2:22,,,,0,0.0319,69.1,,
6/13/2022 2:22,358,,,,,,,
6/13/2022 2:23,,,,,,,0,333
6/13/2022 2:23,,57.1,,,,,,
6/13/2022 2:23,,,73.3,,,,,
6/13/2022 2:23,,,,0,0.0319,69.1,,
6/13/2022 2:23,357,,,,,,,
6/13/2022 2:24,,,,,,,0,327
6/13/2022 2:24,,57.1,,,,,,
6/13/2022 2:24,,,73.3,,,,,
6/13/2022 2:24,,,,0,0.0317,69.1,,
6/13/2022 2:24,357,,,,,,,
6/13/2022 2:25,,,,,,,0,327
6/13/2022 2:25,,57.1,,,,,,
6/13/2022 2:25,,,73.3,,,,,
6/13/2022 2:25,,,,0,0.0317,69,,
6/13/2022 2:25,358,,,,,,,
6/13/2022 2:26,,,,,,,0,333
6/13/2022 2:26,,57.1,,,,,,
6/13/2022 2:26,,,73.3,,,,,
6/13/2022 2:26,,,,0,0.0317,69,,
6/13/2022 2:26,356,,,,,,,
6/13/2022 2:27,,,,,,,0,348
6/13/2022 2:27,,57.1,,,,,,
6/13/2022 2:27,,,73.3,,,,,
6/13/2022 2:27,,,,0,0.0319,69,,
6/13/2022 2:27,358,,,,,,,
6/13/2022 2:28,,,,,,,0,347
6/13/2022 2:28,,57.1,,,,,,
6/13/2022 2:28,,,73.3,,,,,
6/13/2022 2:28,,,,0,0.0319,69,,
6/13/2022 2:28,357,,,,,,,
6/13/2022 2:29,,,,,,,0,326
6/13/2022 2:29,,57.1,,,,,,
6/13/2022 2:29,,,73.3,,,,,
6/13/2022 2:29,,,,0,0.0317,69,,
6/13/2022 2:29,357,,,,,,,
6/13/2022 2:30,,,,,,,0,327
6/13/2022 2:30,,57.1,,,,,,
6/13/2022 2:30,,,73.3,,,,,
6/13/2022 2:30,,,,0,0.0319,69.1,,
6/13/2022 2:30,355,,,,,,,
6/13/2022 2:31,,,,,,,0,334
6/13/2022 2:31,,57.1,,,,,,
6/13/2022 2:31,,,73.3,,,,,
6/13/2022 2:31,,,,0,0.0317,69,,
6/13/2022 2:31,358,,,,,,,
6/13/2022 2:32,,,,,,,0,331
6/13/2022 2:32,,57.1,,,,,,
6/13/2022 2:32,,,73.3,,,,,
6/13/2022 2:32,,,,0,0.0319,68.9,,
6/13/2022 2:32,358,,,,,,,
6/13/2022 2:33,,,,,,,0,340
6/13/2022 2:33,,57,,,,,,
6/13/2022 2:33,,,73.3,,,,,
6/13/2022 2:33,,,,0,0.0321,68.9,,
6/13/2022 2:33,356,,,,,,,
6/13/2022 2:34,,,,,,,0,331
6/13/2022 2:34,,57,,,,,,
6/13/2022 2:34,,,73.3,,,,,
6/13/2022 2:34,,,,0,0.0319,68.9,,
6/13/2022 2:34,359,,,,,,,
6/13/2022 2:35,,,,,,,0,339
6/13/2022 2:35,,57,,,,,,
6/13/2022 2:35,,,73.3,,,,,
6/13/2022 2:35,,,,0,0.0319,68.8,,
6/13/2022 2:35,356,,,,,,,
6/13/2022 2:36,,,,,,,0,357
6/13/2022 2:36,,57,,,,,,
6/13/2022 2:36,,,73.3,,,,,
6/13/2022 2:36,,,,0,0.0319,68.8,,
6/13/2022 2:36,358,,,,,,,
6/13/2022 2:37,,,,,,,0,335
6/13/2022 2:37,,57,,,,,,
6/13/2022 2:37,,,73.3,,,,,
6/13/2022 2:37,,,,0,0.0319,68.8,,
6/13/2022 2:37,358,,,,,,,
6/13/2022 2:38,,,,,,,0,349
6/13/2022 2:38,,56.9,,,,,,
6/13/2022 2:38,,,73.3,,,,,
6/13/2022 2:38,,,,0,0.0317,68.7,,
6/13/2022 2:38,356,,,,,,,
6/13/2022 2:39,,,,,,,0,352
6/13/2022 2:39,,56.9,,,,,,
6/13/2022 2:39,,,73.2,,,,,
6/13/2022 2:39,,,,0,0.0319,68.8,,
6/13/2022 2:39,357,,,,,,,
6/13/2022 2:40,,,,,,,0,335
6/13/2022 2:40,,56.9,,,,,,
6/13/2022 2:40,,,73.2,,,,,
6/13/2022 2:40,,,,0,0.0319,68.7,,
6/13/2022 2:40,357,,,,,,,
6/13/2022 2:41,,,,,,,0,335
6/13/2022 2:41,,56.9,,,,,,
6/13/2022 2:41,,,73.2,,,,,
6/13/2022 2:41,,,,0,0.0317,68.7,,
6/13/2022 2:41,358,,,,,,,
6/13/2022 2:42,,,,,,,0,330
6/13/2022 2:42,,56.9,,,,,,
6/13/2022 2:42,,,73.2,,,,,
6/13/2022 2:42,,,,0,0.0317,68.6,,
6/13/2022 2:42,358,,,,,,,
6/13/2022 2:43,,,,,,,0,360
6/13/2022 2:43,,56.9,,,,,,
6/13/2022 2:43,,,73.2,,,,,
6/13/2022 2:43,,,,0,0.0319,68.5,,
6/13/2022 2:43,358,,,,,,,
6/13/2022 2:44,,,,,,,0,356
6/13/2022 2:44,,56.9,,,,,,
6/13/2022 2:44,,,73.2,,,,,
6/13/2022 2:44,,,,0,0.0317,68.5,,
6/13/2022 2:44,356,,,,,,,
6/13/2022 2:45,,,,,,,0,335
6/13/2022 2:45,,56.9,,,,,,
6/13/2022 2:45,,,73.2,,,,,
6/13/2022 2:45,,,,0,0.0317,68.4,,
6/13/2022 2:45,357,,,,,,,
6/13/2022 2:46,,,,,,,0,338
6/13/2022 2:46,,56.9,,,,,,
6/13/2022 2:46,,,73.2,,,,,
6/13/2022 2:46,,,,0,0.0317,68.5,,
6/13/2022 2:46,359,,,,,,,
6/13/2022 2:47,,,,,,,0,362
6/13/2022 2:47,,56.9,,,,,,
6/13/2022 2:47,,,73.2,,,,,
6/13/2022 2:47,,,,0,0.0319,68.4,,
6/13/2022 2:47,357,,,,,,,
6/13/2022 2:48,,,,,,,0,338
6/13/2022 2:48,,56.9,,,,,,
6/13/2022 2:48,,,73.2,,,,,
6/13/2022 2:48,,,,0,0.0317,68.4,,
6/13/2022 2:48,357,,,,,,,
6/13/2022 2:49,,,,,,,0,335
6/13/2022 2:49,,56.9,,,,,,
6/13/2022 2:49,,,73.2,,,,,
6/13/2022 2:49,,,,0,0.0317,68.4,,
6/13/2022 2:49,356,,,,,,,
6/13/2022 2:50,,,,,,,0,354
6/13/2022 2:50,,56.9,,,,,,
6/13/2022 2:50,,,73.2,,,,,
6/13/2022 2:50,,,,0,0.0317,68.3,,
6/13/2022 2:50,356,,,,,,,
6/13/2022 2:51,,,,,,,0,341
6/13/2022 2:51,,56.9,,,,,,
6/13/2022 2:51,,,73.2,,,,,
6/13/2022 2:51,,,,0,0.0319,68.3,,
6/13/2022 2:51,357,,,,,,,
6/13/2022 2:52,,,,,,,0,352
6/13/2022 2:52,,56.9,,,,,,
6/13/2022 2:52,,,73.2,,,,,
6/13/2022 2:52,,,,0,0.0317,68.3,,
6/13/2022 2:52,357,,,,,,,
6/13/2022 2:53,,,,,,,0,338
6/13/2022 2:53,,56.9,,,,,,
6/13/2022 2:53,,,73.2,,,,,
6/13/2022 2:53,,,,0,0.0319,68.3,,
6/13/2022 2:53,358,,,,,,,
6/13/2022 2:54,,,,,,,0,358
6/13/2022 2:54,,56.9,,,,,,
6/13/2022 2:54,,,73.2,,,,,
6/13/2022 2:54,,,,0,0.0319,68.3,,
6/13/2022 2:54,357,,,,,,,
6/13/2022 2:55,,,,,,,0,360
6/13/2022 2:55,,56.9,,,,,,
6/13/2022 2:55,,,73.2,,,,,
6/13/2022 2:55,,,,0,0.0317,68.3,,
6/13/2022 2:55,358,,,,,,,
6/13/2022 2:56,,,,,,,0,363
6/13/2022 2:56,,56.9,,,,,,
6/13/2022 2:56,,,73.1,,,,,
6/13/2022 2:56,,,,0,0.0319,68.2,,
6/13/2022 2:56,360,,,,,,,
6/13/2022 2:57,,,,,,,0,339
6/13/2022 2:57,,56.9,,,,,,
6/13/2022 2:57,,,73.1,,,,,
6/13/2022 2:57,,,,0,0.0317,68.2,,
6/13/2022 2:57,359,,,,,,,
6/13/2022 2:58,,,,,,,0,363
6/13/2022 2:58,,56.9,,,,,,
6/13/2022 2:58,,,73.1,,,,,
6/13/2022 2:58,,,,0,0.0319,68.2,,
6/13/2022 2:58,362,,,,,,,
6/13/2022 2:59,,,,,,,0,361
6/13/2022 2:59,,56.9,,,,,,
6/13/2022 2:59,,,73.1,,,,,
6/13/2022 2:59,,,,0,0.0319,68.3,,
6/13/2022 2:59,358,,,,,,,
6/13/2022 3:00,,,,,,,0,361
6/13/2022 3:00,,56.8,,,,,,
6/13/2022 3:00,,,73.1,,,,,
6/13/2022 3:00,,,,0,0.0319,68.2,,
6/13/2022 3:00,360,,,,,,,
6/13/2022 3:01,,,,,,,0,363
6/13/2022 3:01,,56.8,,,,,,
6/13/2022 3:01,,,73.1,,,,,
6/13/2022 3:01,,,,0,0.0319,68.2,,
6/13/2022 3:01,358,,,,,,,
6/13/2022 3:02,,,,,,,0,338
6/13/2022 3:02,,56.8,,,,,,
6/13/2022 3:02,,,73.1,,,,,
6/13/2022 3:02,,,,0,0.0317,68.2,,
6/13/2022 3:02,358,,,,,,,
6/13/2022 3:03,,,,,,,0,361
6/13/2022 3:03,,56.8,,,,,,
6/13/2022 3:03,,,73.1,,,,,
6/13/2022 3:03,,,,0,0.0317,68.2,,
6/13/2022 3:03,358,,,,,,,
6/13/2022 3:04,,,,,,,0,339
6/13/2022 3:04,,56.8,,,,,,
6/13/2022 3:04,,,73.1,,,,,
6/13/2022 3:04,,,,0,0.0319,68.1,,
6/13/2022 3:04,357,,,,,,,
6/13/2022 3:05,,,,,,,0,362
6/13/2022 3:05,,56.8,,,,,,
6/13/2022 3:05,,,73.1,,,,,
6/13/2022 3:05,,,,0,0.0317,68.1,,
6/13/2022 3:05,359,,,,,,,
6/13/2022 3:06,,,,,,,0,361
6/13/2022 3:06,,56.8,,,,,,
6/13/2022 3:06,,,73.1,,,,,
6/13/2022 3:06,,,,0,0.0317,68,,
6/13/2022 3:06,360,,,,,,,
6/13/2022 3:07,,,,,,,0,361
6/13/2022 3:07,,56.8,,,,,,
6/13/2022 3:07,,,73.1,,,,,
6/13/2022 3:07,,,,0,0.0319,68,,
6/13/2022 3:07,358,,,,,,,
6/13/2022 3:08,,,,,,,0,343
6/13/2022 3:08,,56.8,,,,,,
6/13/2022 3:08,,,73.1,,,,,
6/13/2022 3:08,,,,0,0.0319,68,,
6/13/2022 3:08,360,,,,,,,
6/13/2022 3:09,,,,,,,0,360
6/13/2022 3:09,,56.8,,,,,,
6/13/2022 3:09,,,73.1,,,,,
6/13/2022 3:09,,,,0,0.0317,67.9,,
6/13/2022 3:09,360,,,,,,,
6/13/2022 3:10,,,,,,,0,361
6/13/2022 3:10,,56.8,,,,,,
6/13/2022 3:10,,,73.1,,,,,
6/13/2022 3:10,,,,0,0.0317,67.9,,
6/13/2022 3:10,359,,,,,,,
6/13/2022 3:11,,,,,,,0,371
6/13/2022 3:11,,56.8,,,,,,
6/13/2022 3:11,,,73.1,,,,,
6/13/2022 3:11,,,,0,0.0319,67.9,,
6/13/2022 3:11,361,,,,,,,
6/13/2022 3:12,,,,,,,0,361
6/13/2022 3:12,,56.7,,,,,,
6/13/2022 3:12,,,73.1,,,,,
6/13/2022 3:12,,,,0,0.0317,68,,
6/13/2022 3:12,357,,,,,,,
6/13/2022 3:13,,,,,,,0,363
6/13/2022 3:13,,56.8,,,,,,
6/13/2022 3:13,,,73.1,,,,,
6/13/2022 3:13,,,,0,0.0319,67.9,,
6/13/2022 3:13,359,,,,,,,
6/13/2022 3:14,,,,,,,0,361
6/13/2022 3:14,,56.8,,,,,,
6/13/2022 3:14,,,73.1,,,,,
6/13/2022 3:14,,,,0,0.0317,67.9,,
6/13/2022 3:14,359,,,,,,,
6/13/2022 3:15,,,,,,,0,365
6/13/2022 3:15,,56.8,,,,,,
6/13/2022 3:15,,,73.1,,,,,
6/13/2022 3:15,,,,0,0.0317,67.9,,
6/13/2022 3:15,358,,,,,,,
6/13/2022 3:16,,,,,,,0,371
6/13/2022 3:16,,56.8,,,,,,
6/13/2022 3:16,,,73.1,,,,,
6/13/2022 3:16,,,,0,0.0319,67.8,,
6/13/2022 3:16,360,,,,,,,
6/13/2022 3:17,,,,,,,0,341
6/13/2022 3:17,,56.8,,,,,,
6/13/2022 3:17,,,73.1,,,,,
6/13/2022 3:17,,,,0,0.0318,67.7,,
6/13/2022 3:17,362,,,,,,,
6/13/2022 3:18,,,,,,,0,373
6/13/2022 3:18,,56.9,,,,,,
6/13/2022 3:18,,,73,,,,,
6/13/2022 3:18,,,,0,0.0319,67.7,,
6/13/2022 3:18,360,,,,,,,
6/13/2022 3:19,,,,,,,0,367
6/13/2022 3:19,,56.9,,,,,,
6/13/2022 3:19,,,73,,,,,
6/13/2022 3:19,,,,0,0.0319,67.8,,
6/13/2022 3:19,360,,,,,,,
6/13/2022 3:20,,,,,,,0,374
6/13/2022 3:20,,56.9,,,,,,
6/13/2022 3:20,,,73,,,,,
6/13/2022 3:20,,,,0,0.0319,67.7,,
6/13/2022 3:20,361,,,,,,,
6/13/2022 3:21,,,,,,,0,364
6/13/2022 3:21,,56.9,,,,,,
6/13/2022 3:21,,,73,,,,,
6/13/2022 3:21,,,,0,0.0319,67.9,,
6/13/2022 3:21,358,,,,,,,
6/13/2022 3:22,,,,,,,0,361
6/13/2022 3:22,,56.9,,,,,,
6/13/2022 3:22,,,73,,,,,
6/13/2022 3:22,,,,0,0.0319,67.9,,
6/13/2022 3:22,359,,,,,,,
6/13/2022 3:23,,,,,,,0,367
6/13/2022 3:23,,56.9,,,,,,
6/13/2022 3:23,,,73,,,,,
6/13/2022 3:23,,,,0,0.0319,67.8,,
6/13/2022 3:23,359,,,,,,,
6/13/2022 3:24,,,,,,,0,373
6/13/2022 3:24,,56.9,,,,,,
6/13/2022 3:24,,,73,,,,,
6/13/2022 3:24,,,,0,0.0319,67.7,,
6/13/2022 3:24,359,,,,,,,
6/13/2022 3:25,,,,,,,0,373
6/13/2022 3:25,,56.8,,,,,,
6/13/2022 3:25,,,73,,,,,
6/13/2022 3:25,,,,0,0.0319,67.7,,
6/13/2022 3:25,360,,,,,,,
6/13/2022 3:26,,,,,,,0,373
6/13/2022 3:26,,56.8,,,,,,
6/13/2022 3:26,,,73,,,,,
6/13/2022 3:26,,,,0,0.0317,67.7,,
6/13/2022 3:26,357,,,,,,,
6/13/2022 3:27,,,,,,,0,376
6/13/2022 3:27,,56.8,,,,,,
6/13/2022 3:27,,,73,,,,,
6/13/2022 3:27,,,,0,0.0317,67.7,,
6/13/2022 3:27,362,,,,,,,
6/13/2022 3:28,,,,,,,0,378
6/13/2022 3:28,,56.7,,,,,,
6/13/2022 3:28,,,73,,,,,
6/13/2022 3:28,,,,0,0.0319,67.7,,
6/13/2022 3:28,361,,,,,,,
6/13/2022 3:29,,,,,,,0,377
6/13/2022 3:29,,56.7,,,,,,
6/13/2022 3:29,,,73,,,,,
6/13/2022 3:29,,,,0,0.0319,67.7,,
6/13/2022 3:29,360,,,,,,,
6/13/2022 3:30,,,,,,,0,364
6/13/2022 3:30,,56.7,,,,,,
6/13/2022 3:30,,,73,,,,,
6/13/2022 3:30,,,,0,0.0317,67.7,,
6/13/2022 3:30,359,,,,,,,
6/13/2022 3:31,,,,,,,0,376
6/13/2022 3:31,,56.6,,,,,,
6/13/2022 3:31,,,73,,,,,
6/13/2022 3:31,,,,0,0.0317,67.7,,
6/13/2022 3:31,358,,,,,,,
6/13/2022 3:32,,,,,,,0,371
6/13/2022 3:32,,56.7,,,,,,
6/13/2022 3:32,,,73,,,,,
6/13/2022 3:32,,,,0,0.0318,67.7,,
6/13/2022 3:32,361,,,,,,,
6/13/2022 3:33,,,,,,,0,355
6/13/2022 3:33,,56.7,,,,,,
6/13/2022 3:33,,,73,,,,,
6/13/2022 3:33,,,,0,0.0317,67.7,,
6/13/2022 3:33,360,,,,,,,
6/13/2022 3:34,,,,,,,0,373
6/13/2022 3:34,,56.6,,,,,,
6/13/2022 3:34,,,73,,,,,
6/13/2022 3:34,,,,0,0.0317,67.6,,
6/13/2022 3:34,359,,,,,,,
6/13/2022 3:35,,,,,,,0,367
6/13/2022 3:35,,56.6,,,,,,
6/13/2022 3:35,,,73,,,,,
6/13/2022 3:35,,,,0,0.0319,67.5,,
6/13/2022 3:35,360,,,,,,,
6/13/2022 3:36,,,,,,,0,364
6/13/2022 3:36,,56.6,,,,,,
6/13/2022 3:36,,,73,,,,,
6/13/2022 3:36,,,,0,0.0319,67.6,,
6/13/2022 3:36,358,,,,,,,
6/13/2022 3:37,,,,,,,0,368
6/13/2022 3:37,,56.6,,,,,,
6/13/2022 3:37,,,73,,,,,
6/13/2022 3:37,,,,0,0.0319,67.5,,
6/13/2022 3:37,359,,,,,,,
6/13/2022 3:38,,,,,,,0,368
6/13/2022 3:38,,56.6,,,,,,
6/13/2022 3:38,,,73,,,,,
6/13/2022 3:38,,,,0,0.0317,67.5,,
6/13/2022 3:38,358,,,,,,,
6/13/2022 3:39,,,,,,,0,382
6/13/2022 3:39,,56.6,,,,,,
6/13/2022 3:39,,,73,,,,,
6/13/2022 3:39,,,,0,0.0317,67.5,,
6/13/2022 3:39,360,,,,,,,
6/13/2022 3:40,,,,,,,0,368
6/13/2022 3:40,,56.5,,,,,,
6/13/2022 3:40,,,73,,,,,
6/13/2022 3:40,,,,0,0.0317,67.4,,
6/13/2022 3:40,360,,,,,,,
6/13/2022 3:41,,,,,,,0,369
6/13/2022 3:41,,56.5,,,,,,
6/13/2022 3:41,,,73,,,,,
6/13/2022 3:41,,,,0,0.0317,67.3,,
6/13/2022 3:41,360,,,,,,,
6/13/2022 3:42,,,,,,,0,375
6/13/2022 3:42,,56.5,,,,,,
6/13/2022 3:42,,,72.9,,,,,
6/13/2022 3:42,,,,0,0.0317,67.2,,
6/13/2022 3:42,359,,,,,,,
6/13/2022 3:43,,,,,,,0,378
6/13/2022 3:43,,56.5,,,,,,
6/13/2022 3:43,,,72.9,,,,,
6/13/2022 3:43,,,,0,0.0319,67.1,,
6/13/2022 3:43,357,,,,,,,
6/13/2022 3:44,,,,,,,0,379
6/13/2022 3:44,,56.5,,,,,,
6/13/2022 3:44,,,72.9,,,,,
6/13/2022 3:44,,,,0,0.0317,67.2,,
6/13/2022 3:44,358,,,,,,,
6/13/2022 3:45,,,,,,,0,378
6/13/2022 3:45,,56.5,,,,,,
6/13/2022 3:45,,,72.9,,,,,
6/13/2022 3:45,,,,0,0.0317,67.2,,
6/13/2022 3:45,356,,,,,,,
6/13/2022 3:46,,,,,,,0,375
6/13/2022 3:46,,56.5,,,,,,
6/13/2022 3:46,,,72.9,,,,,
6/13/2022 3:46,,,,0,0.0317,67.2,,
6/13/2022 3:46,357,,,,,,,
6/13/2022 3:47,,,,,,,0,375
6/13/2022 3:47,,56.6,,,,,,
6/13/2022 3:47,,,72.9,,,,,
6/13/2022 3:47,,,,0,0.0317,67.2,,
6/13/2022 3:47,357,,,,,,,
6/13/2022 3:48,,,,,,,0,378
6/13/2022 3:48,,56.6,,,,,,
6/13/2022 3:48,,,72.9,,,,,
6/13/2022 3:48,,,,0,0.0317,67.2,,
6/13/2022 3:48,357,,,,,,,
6/13/2022 3:49,,,,,,,0,371
6/13/2022 3:49,,56.6,,,,,,
6/13/2022 3:49,,,72.9,,,,,
6/13/2022 3:49,,,,0,0.0319,67.1,,
6/13/2022 3:49,357,,,,,,,
6/13/2022 3:50,,,,,,,0,373
6/13/2022 3:50,,56.6,,,,,,
6/13/2022 3:50,,,72.9,,,,,
6/13/2022 3:50,,,,0,0.0317,67.2,,
6/13/2022 3:50,358,,,,,,,
6/13/2022 3:51,,,,,,,0,369
6/13/2022 3:51,,56.6,,,,,,
6/13/2022 3:51,,,72.9,,,,,
6/13/2022 3:51,,,,0,0.0319,67.2,,
6/13/2022 3:51,357,,,,,,,
6/13/2022 3:52,,,,,,,0,375
6/13/2022 3:52,,56.6,,,,,,
6/13/2022 3:52,,,72.9,,,,,
6/13/2022 3:52,,,,0,0.0317,67.1,,
6/13/2022 3:52,357,,,,,,,
6/13/2022 3:53,,,,,,,0,386
6/13/2022 3:53,,56.6,,,,,,
6/13/2022 3:53,,,72.9,,,,,
6/13/2022 3:53,,,,0,0.0319,67.1,,
6/13/2022 3:53,356,,,,,,,
6/13/2022 3:54,,,,,,,0,369
6/13/2022 3:54,,56.6,,,,,,
6/13/2022 3:54,,,72.9,,,,,
6/13/2022 3:54,,,,0,0.0317,67.1,,
6/13/2022 3:54,357,,,,,,,
6/13/2022 3:55,,,,,,,0,356
6/13/2022 3:55,,56.7,,,,,,
6/13/2022 3:55,,,72.9,,,,,
6/13/2022 3:55,,,,0,0.0317,67.1,,
6/13/2022 3:55,357,,,,,,,
6/13/2022 3:56,,,,,,,0,347
6/13/2022 3:56,,56.7,,,,,,
6/13/2022 3:56,,,72.9,,,,,
6/13/2022 3:56,,,,0,0.0319,67.1,,
6/13/2022 3:56,359,,,,,,,
6/13/2022 3:57,,,,,,,0,355
6/13/2022 3:57,,56.7,,,,,,
6/13/2022 3:57,,,72.9,,,,,
6/13/2022 3:57,,,,0,0.0315,67.1,,
6/13/2022 3:57,357,,,,,,,
6/13/2022 3:58,,,,,,,0,376
6/13/2022 3:58,,56.7,,,,,,
6/13/2022 3:58,,,72.9,,,,,
6/13/2022 3:58,,,,0,0.0317,67.1,,
6/13/2022 3:58,357,,,,,,,
6/13/2022 3:59,,,,,,,0,376
6/13/2022 3:59,,56.8,,,,,,
6/13/2022 3:59,,,72.9,,,,,
6/13/2022 3:59,,,,0,0.0315,67,,
6/13/2022 3:59,355,,,,,,,
6/13/2022 4:00,,,,,,,0,378
6/13/2022 4:00,,56.8,,,,,,
6/13/2022 4:00,,,72.9,,,,,
6/13/2022 4:00,,,,0,0.0317,67,,
6/13/2022 4:00,358,,,,,,,
6/13/2022 4:01,,,,,,,0,385
6/13/2022 4:01,,56.8,,,,,,
6/13/2022 4:01,,,72.9,,,,,
6/13/2022 4:01,,,,0,0.0319,66.9,,
6/13/2022 4:01,357,,,,,,,
6/13/2022 4:02,,,,,,,0,376
6/13/2022 4:02,,56.8,,,,,,
6/13/2022 4:02,,,72.9,,,,,
6/13/2022 4:02,,,,0,0.0315,67,,
6/13/2022 4:02,356,,,,,,,
6/13/2022 4:03,,,,,,,0,377
6/13/2022 4:03,,56.8,,,,,,
6/13/2022 4:03,,,72.9,,,,,
6/13/2022 4:03,,,,0,0.0315,66.9,,
6/13/2022 4:03,358,,,,,,,
6/13/2022 4:04,,,,,,,0,380
6/13/2022 4:04,,56.8,,,,,,
6/13/2022 4:04,,,72.9,,,,,
6/13/2022 4:04,,,,0,0.0317,66.9,,
6/13/2022 4:04,356,,,,,,,
6/13/2022 4:05,,,,,,,0,385
6/13/2022 4:05,,56.8,,,,,,
6/13/2022 4:05,,,72.9,,,,,
6/13/2022 4:05,,,,0,0.0317,67,,
6/13/2022 4:05,356,,,,,,,
6/13/2022 4:06,,,,,,,0,374
6/13/2022 4:06,,56.8,,,,,,
